
Date/Time,274 [°C],274 [%RH],274 [bar],274 [ppm],274 Dew point [°C],274 Wet bulb temperature [°C],274 [g/m³],713 [m/s],713 [bar],713 [hPa],
07/09/2023 16:18:53,26.9,51.0,0.9677,634,15.9,19.5,13.07,-,0.9685,-0.018,
07/09/2023 16:18:55,26.9,51.0,0.9678,633,15.9,19.5,13.07,-,0.9685,-0.018,
07/09/2023 16:18:57,26.9,51.0,0.9678,633,15.9,19.5,13.07,-,0.9685,-0.018,
07/09/2023 16:18:59,26.9,50.9,0.9678,632,15.9,19.5,13.05,-,0.9685,-0.018,
07/09/2023 16:19:01,26.9,50.9,0.9678,630,15.9,19.5,13.05,-,0.9685,-0.018,
07/09/2023 16:19:03,26.9,50.9,0.9678,630,15.9,19.5,13.05,-,0.9684,-0.018,
07/09/2023 16:19:05,26.9,50.9,0.9678,630,15.9,19.5,13.05,-,0.9685,-0.018,
07/09/2023 16:19:07,26.9,50.9,0.9678,631,15.9,19.5,13.05,-,0.9685,-0.018,
07/09/2023 16:19:09,26.9,50.9,0.9678,631,15.9,19.5,13.05,-,0.9685,-0.018,
07/09/2023 16:19:11,26.9,50.9,0.9678,632,15.9,19.5,13.05,-,0.9685,-0.018,
07/09/2023 16:19:13,26.9,50.9,0.9678,634,15.9,19.5,13.05,-,0.9685,-0.018,
07/09/2023 16:19:15,26.9,50.9,0.9678,634,15.9,19.5,13.05,-,0.9685,-0.018,
07/09/2023 16:19:17,26.9,51.0,0.9678,633,15.9,19.5,13.07,-,0.9685,-0.018,
07/09/2023 16:19:19,26.9,51.0,0.9678,633,15.9,19.5,13.07,-,0.9684,-0.018,
07/09/2023 16:19:21,26.9,51.0,0.9678,633,15.9,19.5,13.07,-,0.9685,-0.018,
07/09/2023 16:19:23,26.9,51.1,0.9678,631,15.9,19.6,13.10,-,0.9685,-0.018,
07/09/2023 16:19:25,26.9,51.1,0.9678,632,15.9,19.6,13.10,-,0.9685,-0.018,
07/09/2023 16:19:27,26.9,51.1,0.9678,632,15.9,19.6,13.10,-,0.9685,-0.018,
07/09/2023 16:19:29,26.9,51.0,0.9677,632,15.9,19.5,13.07,-,0.9685,-0.018,
07/09/2023 16:19:31,26.9,51.0,0.9678,633,15.9,19.5,13.07,-,0.9685,-0.018,
07/09/2023 16:19:33,26.9,51.0,0.9678,633,15.9,19.5,13.07,-,0.9685,-0.018,
07/09/2023 16:19:35,26.9,50.8,0.9678,633,15.8,19.5,13.02,-,0.9685,-0.018,
07/09/2023 16:19:37,26.9,50.7,0.9678,632,15.8,19.5,13.00,-,0.9685,-0.018,
07/09/2023 16:19:39,26.9,50.7,0.9678,632,15.8,19.5,13.00,-,0.9684,-0.018,
07/09/2023 16:19:41,26.9,50.7,0.9678,631,15.8,19.5,13.00,-,0.9685,-0.018,
07/09/2023 16:19:43,26.9,50.7,0.9678,631,15.8,19.5,13.00,-,0.9685,-0.018,
07/09/2023 16:19:45,26.9,50.7,0.9678,631,15.8,19.5,13.00,-,0.9685,-0.018,
07/09/2023 16:19:47,26.9,50.6,0.9677,631,15.8,19.5,12.97,-,0.9685,-0.018,
07/09/2023 16:19:49,26.9,50.6,0.9678,632,15.8,19.5,12.97,-,0.9684,-0.018,
07/09/2023 16:19:51,26.9,50.6,0.9678,632,15.8,19.5,12.97,-,0.9685,-0.018,
07/09/2023 16:19:53,26.9,50.5,0.9678,631,15.8,19.5,12.95,-,0.9684,-0.018,
07/09/2023 16:19:55,26.9,50.5,0.9678,631,15.8,19.5,12.95,-,0.9685,-0.018,
07/09/2023 16:19:57,26.9,50.5,0.9678,631,15.8,19.5,12.95,-,0.9685,-0.018,
07/09/2023 16:19:59,26.9,50.5,0.9678,628,15.8,19.5,12.95,-,0.9685,-0.018,
07/09/2023 16:20:01,26.9,50.5,0.9678,626,15.8,19.5,12.95,-,0.9685,-0.018,
07/09/2023 16:20:03,26.9,50.5,0.9678,626,15.8,19.5,12.95,-,0.9685,-0.018,
07/09/2023 16:20:05,26.9,50.5,0.9678,625,15.8,19.5,12.95,-,0.9685,-0.018,
07/09/2023 16:20:07,26.9,50.6,0.9678,626,15.8,19.5,12.97,-,0.9685,-0.018,
07/09/2023 16:20:09,26.9,50.6,0.9678,626,15.8,19.5,12.97,-,0.9685,-0.018,
07/09/2023 16:20:11,26.9,50.5,0.9678,626,15.8,19.5,12.95,-,0.9685,-0.018,
07/09/2023 16:20:13,26.9,50.6,0.9678,625,15.8,19.5,12.97,-,0.9685,-0.018,
07/09/2023 16:20:15,26.9,50.6,0.9678,625,15.8,19.5,12.97,-,0.9685,-0.017,
07/09/2023 16:20:17,26.9,50.5,0.9678,625,15.8,19.5,12.95,-,0.9685,-0.018,
07/09/2023 16:20:19,26.9,50.5,0.9678,624,15.8,19.5,12.95,-,0.9684,-0.018,
07/09/2023 16:20:21,26.9,50.5,0.9678,624,15.8,19.5,12.95,-,0.9685,-0.018,
07/09/2023 16:20:23,26.9,50.4,0.9679,623,15.7,19.4,12.92,-,0.9684,-0.018,
07/09/2023 16:20:25,26.9,50.4,0.9678,622,15.7,19.4,12.92,-,0.9685,-0.018,
07/09/2023 16:20:27,26.9,50.4,0.9678,622,15.7,19.4,12.92,-,0.9685,-0.018,
07/09/2023 16:20:29,26.9,50.5,0.9678,620,15.8,19.5,12.95,-,0.9685,-0.018,
07/09/2023 16:20:31,26.9,50.5,0.9678,621,15.8,19.5,12.95,-,0.9684,-0.018,
07/09/2023 16:20:33,26.9,50.5,0.9678,621,15.8,19.5,12.95,-,0.9685,-0.018,
07/09/2023 16:20:35,26.9,50.5,0.9677,621,15.8,19.5,12.95,-,0.9684,-0.018,
07/09/2023 16:20:37,26.9,50.5,0.9678,621,15.8,19.5,12.95,-,0.9684,-0.017,
07/09/2023 16:20:39,26.9,50.5,0.9678,621,15.8,19.5,12.95,-,0.9685,-0.018,
07/09/2023 16:20:41,26.9,50.6,0.9678,620,15.8,19.5,12.97,-,0.9685,-0.018,
07/09/2023 16:20:43,26.9,50.6,0.9678,618,15.8,19.5,12.97,-,0.9685,-0.018,
07/09/2023 16:20:45,26.9,50.6,0.9678,618,15.8,19.5,12.97,-,0.9684,-0.018,
07/09/2023 16:20:47,26.9,50.6,0.9678,620,15.8,19.5,12.97,-,0.9684,-0.017,
07/09/2023 16:20:49,26.9,50.6,0.9678,619,15.8,19.5,12.97,-,0.9684,-0.017,
07/09/2023 16:20:51,26.9,50.6,0.9678,619,15.8,19.5,12.97,-,0.9685,-0.017,
07/09/2023 16:20:53,26.9,50.6,0.9678,619,15.8,19.5,12.97,-,0.9685,-0.018,
07/09/2023 16:20:55,26.9,50.6,0.9678,617,15.8,19.5,12.97,-,0.9684,-0.018,
07/09/2023 16:20:57,26.9,50.6,0.9678,617,15.8,19.5,12.97,-,0.9684,-0.017,
07/09/2023 16:20:59,26.9,50.6,0.9678,617,15.8,19.5,12.97,-,0.9685,-0.017,
07/09/2023 16:21:01,26.9,50.7,0.9678,617,15.8,19.5,13.00,-,0.9685,-0.017,
07/09/2023 16:21:03,26.9,50.7,0.9678,617,15.8,19.5,13.00,-,0.9685,-0.017,
07/09/2023 16:21:05,26.9,50.7,0.9678,617,15.8,19.5,13.00,-,0.9685,-0.018,
07/09/2023 16:21:07,26.9,50.8,0.9678,618,15.8,19.5,13.02,-,0.9685,-0.017,
07/09/2023 16:21:09,26.9,50.8,0.9678,618,15.8,19.5,13.02,-,0.9685,-0.018,
07/09/2023 16:21:11,26.9,50.8,0.9678,619,15.8,19.5,13.02,-,0.9685,-0.018,
07/09/2023 16:21:13,26.9,50.8,0.9678,620,15.8,19.5,13.02,-,0.9685,-0.018,
07/09/2023 16:21:15,26.9,50.8,0.9678,620,15.8,19.5,13.02,-,0.9684,-0.018,
07/09/2023 16:21:17,26.9,50.9,0.9679,621,15.9,19.5,13.05,-,0.9684,-0.018,
07/09/2023 16:21:19,26.9,50.9,0.9678,622,15.9,19.5,13.05,-,0.9685,-0.017,
07/09/2023 16:21:21,26.9,50.9,0.9678,622,15.9,19.5,13.05,-,0.9685,-0.017,
07/09/2023 16:21:23,26.9,50.9,0.9678,622,15.9,19.5,13.05,-,0.9685,-0.017,
07/09/2023 16:21:25,26.9,50.9,0.9678,623,15.9,19.5,13.05,-,0.9685,-0.017,
07/09/2023 16:21:27,26.9,50.9,0.9678,623,15.9,19.5,13.05,-,0.9684,-0.017,
07/09/2023 16:21:29,26.9,50.9,0.9678,624,15.9,19.5,13.05,-,0.9684,-0.017,
07/09/2023 16:21:31,26.9,50.9,0.9678,627,15.9,19.5,13.05,-,0.9684,-0.018,
07/09/2023 16:21:33,26.9,50.9,0.9678,627,15.9,19.5,13.05,-,0.9685,-0.017,
07/09/2023 16:21:35,26.9,50.9,0.9678,627,15.9,19.5,13.05,-,0.9685,-0.017,
07/09/2023 16:21:37,26.9,50.9,0.9678,628,15.9,19.5,13.05,-,0.9684,-0.017,
07/09/2023 16:21:39,26.9,50.9,0.9678,628,15.9,19.5,13.05,-,0.9685,-0.017,
07/09/2023 16:21:41,26.9,50.9,0.9678,628,15.9,19.5,13.05,-,0.9685,-0.017,
07/09/2023 16:21:43,26.9,50.9,0.9678,628,15.9,19.5,13.05,-,0.9685,-0.017,
07/09/2023 16:21:45,26.9,50.9,0.9678,628,15.9,19.5,13.05,-,0.9684,-0.017,
07/09/2023 16:21:47,26.9,50.9,0.9678,629,15.9,19.5,13.05,-,0.9685,-0.017,
07/09/2023 16:21:49,26.9,50.9,0.9678,629,15.9,19.5,13.05,-,0.9685,-0.018,
07/09/2023 16:21:51,26.9,50.9,0.9678,629,15.9,19.5,13.05,-,0.9685,-0.017,
07/09/2023 16:21:53,26.9,50.9,0.9678,630,15.9,19.5,13.05,-,0.9685,-0.017,
07/09/2023 16:21:55,26.9,50.9,0.9679,630,15.9,19.5,13.05,-,0.9685,-0.018,
07/09/2023 16:21:57,26.9,50.9,0.9679,630,15.9,19.5,13.05,-,0.9685,-0.017,
07/09/2023 16:21:59,26.9,51.0,0.9679,632,15.9,19.5,13.07,-,0.9685,-0.018,
07/09/2023 16:22:01,26.9,51.0,0.9678,632,15.9,19.5,13.07,-,0.9684,-0.017,
07/09/2023 16:22:03,26.9,51.0,0.9678,632,15.9,19.5,13.07,-,0.9685,-0.017,
07/09/2023 16:22:05,27.0,50.9,0.9678,634,16.0,19.6,13.12,-,0.9685,-0.017,
07/09/2023 16:22:07,26.9,51.0,0.9679,634,15.9,19.5,13.07,-,0.9684,-0.017,
07/09/2023 16:22:09,26.9,51.0,0.9679,634,15.9,19.5,13.07,-,0.9685,-0.018,
07/09/2023 16:22:11,26.9,51.0,0.9678,636,15.9,19.5,13.07,-,0.9684,-0.017,
07/09/2023 16:22:13,26.9,51.0,0.9678,636,15.9,19.5,13.07,-,0.9685,-0.017,
07/09/2023 16:22:15,26.9,51.0,0.9678,636,15.9,19.5,13.07,-,0.9685,-0.017,
07/09/2023 16:22:17,27.0,51.0,0.9679,639,16.0,19.6,13.15,-,0.9684,-0.017,
07/09/2023 16:22:19,27.0,50.9,0.9678,643,16.0,19.6,13.12,-,0.9685,-0.017,
07/09/2023 16:22:21,27.0,50.9,0.9678,643,16.0,19.6,13.12,-,0.9685,-0.017,
07/09/2023 16:22:23,26.9,50.9,0.9678,644,15.9,19.5,13.05,-,0.9685,-0.018,
07/09/2023 16:22:25,27.0,51.0,0.9678,643,16.0,19.6,13.15,-,0.9685,-0.017,
07/09/2023 16:22:27,27.0,51.0,0.9678,643,16.0,19.6,13.15,-,0.9684,-0.017,
07/09/2023 16:22:29,26.9,51.0,0.9678,642,15.9,19.5,13.07,-,0.9685,-0.018,
07/09/2023 16:22:31,27.0,51.0,0.9678,643,16.0,19.6,13.15,-,0.9685,-0.017,
07/09/2023 16:22:33,27.0,51.0,0.9678,643,16.0,19.6,13.15,-,0.9685,-0.018,
07/09/2023 16:22:35,27.0,51.0,0.9678,642,16.0,19.6,13.15,-,0.9684,-0.017,
07/09/2023 16:22:37,26.9,51.0,0.9678,642,15.9,19.5,13.07,-,0.9685,-0.017,
07/09/2023 16:22:39,26.9,51.0,0.9678,642,15.9,19.5,13.07,-,0.9684,-0.017,
07/09/2023 16:22:41,27.0,51.0,0.9678,642,16.0,19.6,13.15,-,0.9684,-0.018,
07/09/2023 16:22:43,27.0,51.0,0.9678,643,16.0,19.6,13.15,-,0.9685,-0.017,
07/09/2023 16:22:45,27.0,51.0,0.9678,643,16.0,19.6,13.15,-,0.9684,-0.017,
07/09/2023 16:22:47,26.9,51.0,0.9678,643,15.9,19.5,13.07,-,0.9684,-0.017,
07/09/2023 16:22:49,27.0,51.0,0.9678,643,16.0,19.6,13.15,-,0.9685,-0.017,
07/09/2023 16:22:51,27.0,51.0,0.9678,643,16.0,19.6,13.15,-,0.9685,-0.017,
07/09/2023 16:22:53,27.0,51.0,0.9678,642,16.0,19.6,13.15,-,0.9685,-0.018,
07/09/2023 16:22:55,27.0,51.0,0.9678,643,16.0,19.6,13.15,-,0.9684,-0.017,
07/09/2023 16:22:57,27.0,51.0,0.9678,643,16.0,19.6,13.15,-,0.9685,-0.017,
07/09/2023 16:22:59,27.0,51.0,0.9678,645,16.0,19.6,13.15,-,0.9685,-0.017,
07/09/2023 16:23:01,27.0,51.0,0.9678,646,16.0,19.6,13.15,-,0.9685,-0.017,
07/09/2023 16:23:03,27.0,51.0,0.9678,646,16.0,19.6,13.15,-,0.9685,-0.017,
07/09/2023 16:23:05,27.0,51.0,0.9678,647,16.0,19.6,13.15,-,0.9685,-0.018,
07/09/2023 16:23:07,26.9,51.0,0.9678,647,15.9,19.5,13.07,-,0.9684,-0.017,
07/09/2023 16:23:09,26.9,51.0,0.9678,647,15.9,19.5,13.07,-,0.9685,-0.017,
07/09/2023 16:23:11,27.0,51.0,0.9678,647,16.0,19.6,13.15,-,0.9685,-0.017,
07/09/2023 16:23:13,27.0,51.0,0.9678,646,16.0,19.6,13.15,-,0.9685,-0.017,
07/09/2023 16:23:15,27.0,51.0,0.9678,646,16.0,19.6,13.15,-,0.9685,-0.017,
07/09/2023 16:23:17,27.0,51.0,0.9678,646,16.0,19.6,13.15,-,0.9684,-0.017,
07/09/2023 16:23:19,27.0,51.0,0.9678,646,16.0,19.6,13.15,-,0.9685,-0.017,
07/09/2023 16:23:21,27.0,51.0,0.9678,646,16.0,19.6,13.15,-,0.9684,-0.018,
07/09/2023 16:23:23,27.0,51.0,0.9678,646,16.0,19.6,13.15,-,0.9685,-0.017,
07/09/2023 16:23:25,27.0,51.0,0.9678,646,16.0,19.6,13.15,-,0.9684,-0.017,
07/09/2023 16:23:27,27.0,51.0,0.9678,646,16.0,19.6,13.15,-,0.9685,-0.017,
07/09/2023 16:23:29,27.0,51.0,0.9678,647,16.0,19.6,13.15,-,0.9685,-0.017,
07/09/2023 16:23:31,27.0,50.9,0.9678,648,16.0,19.6,13.12,-,0.9685,-0.017,
07/09/2023 16:23:33,27.0,50.9,0.9678,648,16.0,19.6,13.12,-,0.9684,-0.017,
07/09/2023 16:23:35,27.0,51.0,0.9678,648,16.0,19.6,13.15,-,0.9685,-0.017,
07/09/2023 16:23:37,27.0,51.0,0.9678,649,16.0,19.6,13.15,-,0.9685,-0.017,
07/09/2023 16:23:39,27.0,51.0,0.9678,649,16.0,19.6,13.15,-,0.9684,-0.017,
07/09/2023 16:23:41,27.0,50.9,0.9678,649,16.0,19.6,13.12,-,0.9685,-0.017,
07/09/2023 16:23:43,27.0,50.9,0.9678,651,16.0,19.6,13.12,-,0.9685,-0.017,
07/09/2023 16:23:45,27.0,50.9,0.9678,651,16.0,19.6,13.12,-,0.9684,-0.017,
07/09/2023 16:23:47,27.0,50.9,0.9678,650,16.0,19.6,13.12,-,0.9685,-0.017,
07/09/2023 16:23:49,27.0,50.8,0.9678,649,15.9,19.6,13.10,-,0.9685,-0.017,
07/09/2023 16:23:51,27.0,50.8,0.9678,649,15.9,19.6,13.10,-,0.9684,-0.017,
07/09/2023 16:23:53,27.0,50.7,0.9678,647,15.9,19.6,13.07,-,0.9685,-0.017,
07/09/2023 16:23:55,27.0,50.7,0.9678,647,15.9,19.6,13.07,-,0.9685,-0.017,
07/09/2023 16:23:57,27.0,50.7,0.9678,647,15.9,19.6,13.07,-,0.9685,-0.017,
07/09/2023 16:23:59,27.0,50.7,0.9678,646,15.9,19.6,13.07,-,0.9685,-0.017,
07/09/2023 16:24:01,27.0,50.8,0.9678,646,15.9,19.6,13.10,-,0.9685,-0.017,
07/09/2023 16:24:03,27.0,50.8,0.9678,646,15.9,19.6,13.10,-,0.9685,-0.017,
07/09/2023 16:24:05,27.0,50.9,0.9678,647,16.0,19.6,13.12,-,0.9684,-0.017,
07/09/2023 16:24:07,27.0,50.9,0.9678,648,16.0,19.6,13.12,-,0.9685,-0.017,
07/09/2023 16:24:09,27.0,50.9,0.9678,648,16.0,19.6,13.12,-,0.9685,-0.017,
07/09/2023 16:24:11,27.0,50.9,0.9678,647,16.0,19.6,13.12,-,0.9685,-0.017,
07/09/2023 16:24:13,27.0,50.9,0.9678,648,16.0,19.6,13.12,-,0.9685,-0.017,
07/09/2023 16:24:15,27.0,50.9,0.9678,648,16.0,19.6,13.12,-,0.9684,-0.017,
07/09/2023 16:24:17,27.0,50.9,0.9678,648,16.0,19.6,13.12,-,0.9685,-0.017,
07/09/2023 16:24:19,27.0,50.9,0.9678,649,16.0,19.6,13.12,-,0.9685,-0.017,
07/09/2023 16:24:21,27.0,50.9,0.9678,649,16.0,19.6,13.12,-,0.9684,-0.017,
07/09/2023 16:24:23,27.0,50.8,0.9678,648,15.9,19.6,13.10,-,0.9684,-0.017,
07/09/2023 16:24:25,27.0,50.9,0.9678,649,16.0,19.6,13.12,-,0.9685,-0.017,
07/09/2023 16:24:27,27.0,50.9,0.9678,649,16.0,19.6,13.12,-,0.9684,-0.017,
07/09/2023 16:24:29,27.0,50.9,0.9677,649,16.0,19.6,13.12,-,0.9685,-0.017,
07/09/2023 16:24:31,27.0,50.8,0.9678,651,15.9,19.6,13.10,-,0.9685,-0.017,
07/09/2023 16:24:33,27.0,50.8,0.9678,651,15.9,19.6,13.10,-,0.9684,-0.017,
07/09/2023 16:24:35,27.0,50.7,0.9678,651,15.9,19.6,13.07,-,0.9685,-0.017,
07/09/2023 16:24:37,27.0,50.6,0.9678,651,15.9,19.6,13.04,-,0.9684,-0.017,
07/09/2023 16:24:39,27.0,50.6,0.9678,651,15.9,19.6,13.04,-,0.9685,-0.017,
07/09/2023 16:24:41,27.0,50.5,0.9678,649,15.8,19.5,13.02,-,0.9685,-0.017,
07/09/2023 16:24:43,27.0,50.4,0.9678,648,15.8,19.5,12.99,-,0.9685,-0.017,
07/09/2023 16:24:45,27.0,50.4,0.9678,648,15.8,19.5,12.99,-,0.9685,-0.017,
07/09/2023 16:24:47,27.0,50.3,0.9678,647,15.8,19.5,12.97,-,0.9685,-0.017,
07/09/2023 16:24:49,27.0,50.3,0.9678,647,15.8,19.5,12.97,-,0.9684,-0.017,
07/09/2023 16:24:51,27.0,50.3,0.9678,646,15.8,19.5,12.97,-,0.9684,-0.017,
07/09/2023 16:24:53,27.0,50.3,0.9678,645,15.8,19.5,12.97,-,0.9685,-0.017,
07/09/2023 16:24:55,27.0,50.3,0.9678,645,15.8,19.5,12.97,-,0.9684,-0.017,
07/09/2023 16:24:57,27.0,50.3,0.9678,642,15.8,19.5,12.97,-,0.9685,-0.017,
07/09/2023 16:24:59,27.0,50.3,0.9678,639,15.8,19.5,12.97,-,0.9685,-0.017,
07/09/2023 16:25:01,27.0,50.2,0.9678,636,15.8,19.5,12.94,-,0.9685,-0.017,
07/09/2023 16:25:03,27.0,50.2,0.9678,636,15.8,19.5,12.94,-,0.9685,-0.017,
07/09/2023 16:25:05,27.0,50.2,0.9678,634,15.8,19.5,12.94,-,0.9684,-0.017,
07/09/2023 16:25:07,27.0,50.3,0.9678,632,15.8,19.5,12.97,-,0.9684,-0.017,
07/09/2023 16:25:09,27.0,50.3,0.9678,632,15.8,19.5,12.97,-,0.9685,-0.017,
07/09/2023 16:25:11,27.0,50.3,0.9678,630,15.8,19.5,12.97,-,0.9685,-0.017,
07/09/2023 16:25:13,27.0,50.3,0.9678,630,15.8,19.5,12.97,-,0.9685,-0.017,
07/09/2023 16:25:15,27.0,50.4,0.9678,628,15.8,19.5,12.99,-,0.9685,-0.017,
07/09/2023 16:25:17,27.0,50.5,0.9678,627,15.8,19.5,13.02,-,0.9685,-0.017,
07/09/2023 16:25:19,27.0,50.5,0.9678,627,15.8,19.5,13.02,-,0.9685,-0.017,
07/09/2023 16:25:21,27.0,50.4,0.9678,627,15.8,19.5,12.99,-,0.9684,-0.017,
07/09/2023 16:25:23,27.0,50.4,0.9678,626,15.8,19.5,12.99,-,0.9685,-0.017,
07/09/2023 16:25:25,27.0,50.4,0.9678,626,15.8,19.5,12.99,-,0.9685,-0.017,
07/09/2023 16:25:27,27.0,50.4,0.9678,627,15.8,19.5,12.99,-,0.9685,-0.017,
07/09/2023 16:25:29,27.0,50.3,0.9678,627,15.8,19.5,12.97,-,0.9685,-0.017,
07/09/2023 16:25:31,27.0,50.3,0.9678,627,15.8,19.5,12.97,-,0.9684,-0.017,
07/09/2023 16:25:33,27.0,50.3,0.9678,628,15.8,19.5,12.97,-,0.9685,-0.017,
07/09/2023 16:25:35,27.0,50.4,0.9678,627,15.8,19.5,12.99,-,0.9684,-0.017,
07/09/2023 16:25:37,27.0,50.4,0.9678,627,15.8,19.5,12.99,-,0.9685,-0.017,
07/09/2023 16:25:39,27.0,50.4,0.9678,626,15.8,19.5,12.99,-,0.9684,-0.017,
07/09/2023 16:25:41,27.0,50.4,0.9678,626,15.8,19.5,12.99,-,0.9684,-0.017,
07/09/2023 16:25:43,27.0,50.4,0.9678,626,15.8,19.5,12.99,-,0.9685,-0.017,
07/09/2023 16:25:45,27.0,50.4,0.9678,627,15.8,19.5,12.99,-,0.9685,-0.017,
07/09/2023 16:25:47,27.0,50.4,0.9678,627,15.8,19.5,12.99,-,0.9685,-0.017,
07/09/2023 16:25:49,27.0,50.4,0.9678,627,15.8,19.5,12.99,-,0.9685,-0.017,
07/09/2023 16:25:51,27.0,50.4,0.9678,627,15.8,19.5,12.99,-,0.9685,-0.017,
07/09/2023 16:25:53,27.0,50.3,0.9678,626,15.8,19.5,12.97,-,0.9685,-0.017,
07/09/2023 16:25:55,27.0,50.3,0.9678,626,15.8,19.5,12.97,-,0.9685,-0.017,
07/09/2023 16:25:57,27.0,50.3,0.9678,625,15.8,19.5,12.97,-,0.9685,-0.017,
07/09/2023 16:25:59,27.0,50.3,0.9678,624,15.8,19.5,12.97,-,0.9684,-0.017,
07/09/2023 16:26:01,27.0,50.3,0.9678,624,15.8,19.5,12.97,-,0.9685,-0.017,
07/09/2023 16:26:03,27.0,50.2,0.9678,624,15.8,19.5,12.94,-,0.9684,-0.017,
07/09/2023 16:26:05,27.0,50.2,0.9678,624,15.8,19.5,12.94,-,0.9684,-0.017,
07/09/2023 16:26:07,27.0,50.2,0.9678,624,15.8,19.5,12.94,-,0.9685,-0.017,
07/09/2023 16:26:09,27.0,50.1,0.9678,624,15.7,19.5,12.91,-,0.9685,-0.017,
07/09/2023 16:26:11,27.0,50.2,0.9678,625,15.8,19.5,12.94,-,0.9685,-0.017,
07/09/2023 16:26:13,27.0,50.2,0.9678,625,15.8,19.5,12.94,-,0.9684,-0.017,
07/09/2023 16:26:15,27.0,50.3,0.9678,625,15.8,19.5,12.97,-,0.9684,-0.017,
07/09/2023 16:26:17,27.0,50.4,0.9678,625,15.8,19.5,12.99,-,0.9684,-0.017,
07/09/2023 16:26:19,27.0,50.4,0.9678,625,15.8,19.5,12.99,-,0.9685,-0.017,
07/09/2023 16:26:21,27.0,50.4,0.9678,624,15.8,19.5,12.99,-,0.9685,-0.017,
07/09/2023 16:26:23,27.0,50.5,0.9678,626,15.8,19.5,13.02,-,0.9684,-0.017,
07/09/2023 16:26:25,27.0,50.5,0.9678,626,15.8,19.5,13.02,-,0.9685,-0.017,
07/09/2023 16:26:27,27.0,50.5,0.9679,626,15.8,19.5,13.02,-,0.9685,-0.017,
07/09/2023 16:26:29,27.0,50.7,0.9678,626,15.9,19.6,13.07,-,0.9685,-0.017,
07/09/2023 16:26:31,27.0,50.7,0.9678,626,15.9,19.6,13.07,-,0.9685,-0.017,
07/09/2023 16:26:33,27.0,50.6,0.9678,627,15.9,19.6,13.04,-,0.9685,-0.017,
07/09/2023 16:26:35,27.0,50.7,0.9678,629,15.9,19.6,13.07,-,0.9685,-0.017,
07/09/2023 16:26:37,27.0,50.7,0.9678,629,15.9,19.6,13.07,-,0.9685,-0.017,
07/09/2023 16:26:39,27.0,50.7,0.9678,630,15.9,19.6,13.07,-,0.9685,-0.017,
07/09/2023 16:26:41,27.0,50.7,0.9678,630,15.9,19.6,13.07,-,0.9685,-0.017,
07/09/2023 16:26:43,27.0,50.7,0.9678,630,15.9,19.6,13.07,-,0.9685,-0.017,
07/09/2023 16:26:45,27.0,50.7,0.9678,629,15.9,19.6,13.07,-,0.9685,-0.017,
07/09/2023 16:26:47,27.0,50.7,0.9678,630,15.9,19.6,13.07,-,0.9684,-0.017,
07/09/2023 16:26:49,27.0,50.7,0.9678,630,15.9,19.6,13.07,-,0.9685,-0.017,
07/09/2023 16:26:51,27.0,50.7,0.9679,630,15.9,19.6,13.07,-,0.9684,-0.017,
07/09/2023 16:26:53,27.0,50.7,0.9678,633,15.9,19.6,13.07,-,0.9684,-0.017,
07/09/2023 16:26:55,27.0,50.7,0.9678,633,15.9,19.6,13.07,-,0.9685,-0.017,
07/09/2023 16:26:57,27.0,50.7,0.9678,633,15.9,19.6,13.07,-,0.9685,-0.017,
07/09/2023 16:26:59,27.0,50.7,0.9679,635,15.9,19.6,13.07,-,0.9685,-0.017,
07/09/2023 16:27:01,27.0,50.7,0.9679,635,15.9,19.6,13.07,-,0.9684,-0.017,
07/09/2023 16:27:03,27.0,50.7,0.9678,635,15.9,19.6,13.07,-,0.9685,-0.017,
07/09/2023 16:27:05,27.0,50.7,0.9678,635,15.9,19.6,13.07,-,0.9685,-0.017,
07/09/2023 16:27:07,27.0,50.7,0.9678,635,15.9,19.6,13.07,-,0.9685,-0.017,
07/09/2023 16:27:09,27.0,50.7,0.9678,635,15.9,19.6,13.07,-,0.9685,-0.017,
07/09/2023 16:27:11,27.0,50.7,0.9678,636,15.9,19.6,13.07,-,0.9685,-0.017,
07/09/2023 16:27:13,27.0,50.7,0.9678,636,15.9,19.6,13.07,-,0.9684,-0.017,
07/09/2023 16:27:15,27.0,50.6,0.9678,636,15.9,19.6,13.04,-,0.9685,-0.017,
07/09/2023 16:27:17,27.0,50.6,0.9678,637,15.9,19.6,13.04,-,0.9684,-0.017,
07/09/2023 16:27:19,27.0,50.6,0.9678,637,15.9,19.6,13.04,-,0.9685,-0.017,
07/09/2023 16:27:21,27.0,50.6,0.9678,635,15.9,19.6,13.04,-,0.9685,-0.017,
07/09/2023 16:27:23,27.0,50.6,0.9678,634,15.9,19.6,13.04,-,0.9685,-0.017,
07/09/2023 16:27:25,27.0,50.6,0.9678,634,15.9,19.6,13.04,-,0.9685,-0.017,
07/09/2023 16:27:27,27.0,50.5,0.9678,634,15.8,19.5,13.02,-,0.9685,-0.017,
07/09/2023 16:27:29,27.0,50.5,0.9678,635,15.8,19.5,13.02,-,0.9685,-0.017,
07/09/2023 16:27:31,27.0,50.5,0.9678,635,15.8,19.5,13.02,-,0.9685,-0.017,
07/09/2023 16:27:33,27.0,50.5,0.9678,635,15.8,19.5,13.02,-,0.9684,-0.017,
07/09/2023 16:27:35,27.0,50.5,0.9678,635,15.8,19.5,13.02,-,0.9685,-0.017,
